foodId,Nama,Tipe,harga,img
791,Sup Ikan Kakap,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
792,Soto Mie Bogor,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
793,Sop Manten,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
794,Bubur (Jenang) Jagung,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
795,Sop Ayam Kampung,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
796,Bakso Goreng (Basreng),sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
797,Sop Sayur,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
798,Tom Yam Seafood Udang Ikan,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
799,Seblak Basah Bandung,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
800,Soto Ayam Kuning Lamongan,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
801,Sop Kimlo,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
802,Sup Asparagus Krim Ayam,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
803,Bakso Cuanki Udang,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
804,Bakso Aci,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
805,Bubur Kacang Hijau Madura,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
806,Sop Ubi,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
807,Sop Kambing,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
808,Sup Udang,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
809,Sroto Banyumas,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
810,Soto Bandung,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
811,Sup Jamur Kancing,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
812,Sup Tahu,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
813,Sup Jagung,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
814,Zuppa Soup,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
815,Pilus Cikur,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
816,Crepes Teflon,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
817,Oreo Goreng,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
818,Gingerbread (Kue Jahe),kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
819,Kue Baruasa,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
820,Kue Janda Genit,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
821,Martabak Manis Mini,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
822,Bolu Chocolatos,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
823,Burger Bun,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
824,Brownies Chocolatos,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
825,Pancake Teflon,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
826,Bolu Susu Lembang,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
827,Kue Lontar Papua,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
828,Croffle,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
829,Kue Moho,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
830,Kue Jongkong,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
831,Hotteok,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
832,Kue Lapet,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
833,Peanut Butter Cookies,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
834,Sandwich Buah,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
835,Bolu Susu,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
836,Egg Benedict,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
837,Bolu Meranti Keju,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
838,Kue Lapis Pepe Pandan,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
839,Lapis India Khas Banjar,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
840,Nastar Gulung,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
841,Kue Beng Beng,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
842,Long Potato,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
843,Kacang Sembunyi,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
844,Pizza Mozzarella Jamur,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
845,Roti Ubi Korea,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
846,Marshmallow Cookies,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
847,Baguette,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
848,Banoffee Pie,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
849,Kue Dange,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
850,Popcorn Caramel,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
851,Cornflake Cookies,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
852,Donat Crispy,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
853,Takoyaki,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
854,Pizza Dough,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
855,Kue Lapis Legit,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
856,Meringue Cookies,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
857,Selai Srikaya,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
858,Setup Roti Tawar,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
859,Pizza Tuna,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
860,Pizza Goreng Lipat,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
861,Sandwich Homemade,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
862,Korean Garlic Bread,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
863,Bolu Mentega,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
864,Pizza Mini,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
865,Pizza Seafood,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
866,Pizza Daging Sapi,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
867,Bomboloni,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
868,Pizza Sosis Ayam,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
869,Kue Ogura Pandan,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
870,Apem Selong,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
871,Selai Stroberi,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
872,Dessert Box Coklat,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
873,Roti John,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
874,Pia Pia,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
875,Donat Singkong,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
876,Cream Cheese,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
877,Kue Cincin,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
878,Lekker Holland,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
879,Bagel,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
880,Odading / Bolang Baling / Kue Bantal,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
881,Stik Keju Mozarella,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
882,Apem Kukus Gula Merah,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
883,Kue Balok,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
884,Kue Bagea Sagu,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
885,Putri Mandi,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
886,Bolu Kukus Ubi,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
887,Dessert Oreo Box,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
888,Keju Mozarella,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
889,Roti Maryam,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
890,Rainbow Cake Kukus,kue-roti,2000,https://i.pinimg.com/564x/3b/42/48/3b42480872b5cdbec29f6ecf45eaf15b.jpg
891,Crepes Pisang Coklat Keju,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
892,Puff Pastry,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
893,Pretzel,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
894,Apple Strudel,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
895,Killer Soft Bread,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
896,Donat Ubi Ungu,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
897,Tokyo Banana,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
898,Butter Cookies,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
899,Pop Cake,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
900,Swiss Roll,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
901,Bolu Kismis,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
902,Donat Pisang,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
903,Cake Kurma,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
904,Fruit Cake,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
905,Bingka Pisang,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
906,Bingka Barandam,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
907,Onigiri,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
908,Roti Unyil,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
909,Kemplang,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
910,Kue Akar Kelapa,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
911,Kue Keciput,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
912,Ketan Serundeng,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
913,Kue Talam Pisang,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
914,Lemon Cake,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
915,Cheese Tart,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
916,Red Velvet,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
917,Kue Talam Labu Kuning,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
918,Nugget Pisang,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
919,Kue Semprit Jadul,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
920,French Toast,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
921,Bolu Ketan Hitam,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
922,Japanese Cheese Cake,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
923,Roti Bluder,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
924,Kue Kering Coklat,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
925,Kue Sagon,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
926,Kue Tambang,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
927,Ketan Sarikaya,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
928,Roti Tawar Goreng Isi Ragout,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
929,Lidah Kucing,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
930,Lempeng Pisang,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
931,Bolu Zebra,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
932,Bolu Minyak,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
933,Kue Bugis,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
934,Churros,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
935,Kastengel Keju,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
936,Bola Bola Ubi,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
937,Muffin Pisang,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
938,Ogura Cake Zebra,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
939,Cupcake Coklat dan Lemon,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
940,Dorayaki Isi Coklat,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
941,Kue Talam Jagung,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
942,Martabak Bangka Manis,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
943,Croissant,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
944,Milk Bath Cake (Tres Leches),kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
945,Kuping Gajah,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
946,Sawut Singkong Gunung,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
947,Pisang Rai,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
948,Es Pisang Ijo,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
949,Karipap (Curry Puff),kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
950,Strudel Keju,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
951,Bolu Kukus Pelangi,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
952,Pizza Hut Teflon,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
953,Bolu Gulung Coklat,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
954,Klepon Ubi Ungu,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
955,Gabin Tape,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
956,Cilor,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
957,Pie Susu,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
958,Singkong Thailand,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
959,Jalangkote,kue-roti,7000,https://cdn.popmama.com/content-images/post/20200501/img-01052020-144328-800-x-420-piksel-0ea46ec0e16ffd285b743068b4f17fcc_800x420.jpg
960,Panada,kue-roti,2000,https://i.pinimg.com/564x/e7/dc/cf/e7dccf7900e406cbba886f6fe02e337d.jpg
961,Kue Telur Gabus,kue-roti,10000,https://i.pinimg.com/564x/71/3c/4f/713c4fcf6e96d32f47bea828f393871d.jpg
962,Donat Jadul,kue-roti,5000,https://i.pinimg.com/564x/eb/f7/64/ebf76469f26eb7816615a64e02dd72f8.jpg
963,Hotang (Hotdog Kentang) / Sostang (Sosis Kentang),kue-roti,10000,https://i.pinimg.com/564x/b9/c5/d2/b9c5d291da41a95021d4d7f3ab9811f2.jpg
964,Ongol Ongol,kue-roti,5000,https://i.pinimg.com/564x/6f/0f/69/6f0f69a472491288da9c2a197ada9562.jpg
965,Lemper Ayam Bakar,kue-roti,5000,https://i.pinimg.com/564x/ec/be/e7/ecbee7cd0ad9a0cd85ee04409701d2c8.jpg
966,Onde-Onde Isi Kacang Hijau,kue-roti,3000,https://i.pinimg.com/564x/5b/d0/e4/5bd0e44f6c52e439f32b09a27ef3f9a8.jpg
967,Misro,kue-roti,3000,https://i.pinimg.com/564x/b6/d0/1a/b6d01a77e8ade5341026839b72393b4a.jpg
968,Serabi Bandung Oncom,kue-roti,5000,https://i.pinimg.com/564x/69/14/45/69144569e0686e9e8157791d4c55d125.jpg
969,Batagor Bandung,kue-roti,10000,https://selerasa.com/wp-content/uploads/2021/11/Resep-Batagor-Bandung-1200x798.jpg
970,Apem Panggang,kue-roti,8000,https://img-global.cpcdn.com/recipes/59297c5258eb630d/751x532cq70/apem-bakar-foto-resep-utama.jpg
971,Getas,kue-roti,10000,https://img-global.cpcdn.com/recipes/f7290fb5d81d0cdf/680x482cq70/getas-ketan-hitam-foto-resep-utama.jpg
972,Getuk Lindri,kue-roti,12000,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2018/12/21/1509136869.jpg
973,Kue Lapis Hunkwe,kue-roti,18000,https://resepkoki.id/wp-content/uploads/2021/06/Resep-Lapis-Pepe-Pandan.jpg
974,Nagasari,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
975,Putu Mayang,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
976,Sosis Solo,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
977,Kue Talam Ebi,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
978,Wajik Ketan,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
979,Wingko Babat,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
980,Awug-Awug,kue-roti,13000,https://i.ytimg.com/vi/7_2hLrqLrL4/hqdefault.jpg
981,Kue Cucur Gula Merah,kue-roti,15000,https://img-global.cpcdn.com/recipes/49072becfd2df381/1200x630cq70/photo.jpg
982,Kue Lumpur Kentang,kue-roti,17000,https://doyanresep.com/wp-content/uploads/2020/03/resep-kue-lumpur-kentang-lembut.jpg
983,Lemet Singkong,kue-roti,8000,https://1.bp.blogspot.com/-LfmLcWTW1YU/Xb7RQ82a_9I/AAAAAAAAAbQ/UsRndZOKsm4_I-9wwsxutFCNNoyYxm-1gCLcBGAsYHQ/s1600/lemet.jpg
984,Kue Ku,kue-roti,20000,https://i0.wp.com/img-global.cpcdn.com/recipes/7e43dba022d0eeec/860x610cq70/photo.jpg
985,Lepet Jagung,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
986,Puding Zebra,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
987,Kue Kacang,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
988,Roti Tawar,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
989,Roti Bakar Keju Coklat,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
990,Cinnamon Roll,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
991,Kroket Kentang Isi Ayam Wortel,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
992,Kue Lapis Beras,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
993,Puding Jagung,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
994,Muffin Coklat,kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
995,Cake Pisang (Banana Bread),kue-roti,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
